############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99     100     101
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 92, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 84, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,92,18.79), (92,5,10.63), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,84,17.2), (84,59,12.21), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  776.0200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(82,1), (11,1), (64,1), (38,2), (99,2), (31,2), (49,1), (14,1), (33,1), (10,3), (94,3), (90,3), (7,2), (43,2), (2,2), (61,4), (78,4), (79,4), (47,3), (74,3), (66,3), (83,5), (72,5), (101,5), (80,4), (100,4), (75,4), (23,6), (86,6), (21,6), (71,5), (28,5), (56,5), (93,7), (9,7), (92,7), (63,6), (96,6), (84,6)]
################################ 21100 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 76, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 25, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,76,31.95), (76,55,23.6), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,25,29.41), (25,68,21.02), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  808.6800000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(12,1), (30,1), (6,1), (42,2), (58,2), (80,2), (45,1), (96,1), (77,1), (89,3), (84,3), (101,3), (60,2), (23,2), (28,2), (43,4), (82,4), (67,4), (27,3), (78,3), (37,3), (33,5), (72,5), (54,5), (9,4), (3,4), (98,4), (97,6), (22,6), (90,6), (38,5), (34,5), (91,5), (14,7), (31,7), (76,7), (81,6), (26,6), (25,6)]
################################ 21200 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 100, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 77, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,100,36.24), (100,3,45.8), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,77,44.94), (77,37,40.22), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  882.6300000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(68,1), (53,1), (38,1), (58,2), (3,2), (86,2), (73,1), (59,1), (60,1), (22,3), (24,3), (19,3), (79,2), (93,2), (82,2), (18,4), (99,4), (15,4), (14,3), (69,3), (97,3), (88,5), (33,5), (48,5), (27,4), (63,4), (2,4), (84,6), (26,6), (66,6), (57,5), (89,5), (28,5), (71,7), (70,7), (77,7), (8,6), (42,6), (100,6)]
################################ 21300 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 30, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 56, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,30,49.82), (30,23,57.01), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,56,46.17), (56,70,46.82), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  906.9900000000001
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(46,1), (92,1), (31,1), (101,2), (32,2), (88,2), (25,1), (9,1), (76,1), (94,3), (84,3), (71,3), (44,2), (81,2), (63,2), (58,4), (69,4), (95,4), (83,3), (12,3), (22,3), (77,5), (42,5), (18,5), (19,4), (75,4), (15,4), (64,6), (36,6), (26,6), (34,5), (57,5), (29,5), (100,7), (16,7), (30,7), (60,6), (93,6), (56,6)]
################################ 21400 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 14, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 95, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,14,20.25), (14,97,14.87), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,95,17.2), (95,42,12.04), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  776.1100000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(65,1), (62,1), (27,1), (26,2), (37,2), (74,2), (79,1), (76,1), (93,1), (31,3), (97,3), (58,3), (89,2), (82,2), (94,2), (92,4), (36,4), (17,4), (23,3), (57,3), (52,3), (16,5), (85,5), (87,5), (30,4), (70,4), (10,4), (55,6), (99,6), (68,6), (29,5), (35,5), (34,5), (44,7), (42,7), (95,7), (24,6), (8,6), (14,6)]
################################ 21500 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 52, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 23, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,52,40.46), (52,67,55.17), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,23,49.5), (23,89,41.73), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  884.6900000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(64,1), (87,1), (54,1), (98,2), (29,2), (94,2), (35,1), (95,1), (80,1), (36,3), (21,3), (30,3), (53,2), (76,2), (13,2), (43,4), (50,4), (91,4), (78,3), (99,3), (85,3), (46,5), (63,5), (75,5), (61,4), (33,4), (59,4), (45,6), (55,6), (48,6), (47,5), (15,5), (96,5), (37,7), (72,7), (52,7), (32,6), (101,6), (23,6)]
################################ 21600 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 24, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 19, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,24,50.99), (24,46,64.33), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,19,47.01), (19,29,52.2), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  898.3400000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(15,1), (89,1), (14,1), (100,2), (41,2), (90,2), (56,1), (64,1), (87,1), (27,3), (16,3), (62,3), (12,2), (78,2), (50,2), (28,4), (2,4), (72,4), (4,3), (101,3), (30,3), (55,5), (29,5), (83,5), (66,4), (57,4), (63,4), (91,6), (53,6), (96,6), (73,5), (82,5), (22,5), (44,7), (92,7), (24,7), (61,6), (67,6), (19,6)]
################################ 21700 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 6, 52, 89, 18, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,6,13.04), (6,52,13.15), (52,89,8.06), (89,18,7.81), (18,94,14.32), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  758.5200000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(2,1), (21,1), (32,1), (20,2), (101,2), (94,2), (47,1), (27,1), (41,1), (29,3), (11,3), (79,3), (38,2), (75,2), (5,2), (24,4), (86,4), (64,4), (9,3), (22,3), (31,3), (95,5), (15,5), (51,5), (50,4), (90,4), (65,4), (98,6), (76,6), (66,6), (82,5), (44,5), (80,5), (49,7), (16,7), (6,7), (70,6), (88,6), (18,6)]
################################ 21800 ####################################
Vertices:        [1, 69, 27, 101, 53, 58, 2, 73, 21, 72, 74, 22, 75, 56, 23, 67, 39, 25, 55, 4, 54, 12, 77, 3, 79, 33, 81, 9, 71, 51, 30, 70, 31, 88, 7, 82, 48, 62, 36, 49, 64, 11, 47, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 96, 99, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 28, 76, 68, 80, 24, 29, 78, 34, 35, 65, 66, 20, 50]
Aristas:         [(1,69,4.47), (69,27,7.28), (27,101,5.0), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,73,9.0), (73,21,3.16), (21,72,4.47), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,23,7.28), (23,67,12.0), (67,39,9.9), (39,25,9.43), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,12,9.22), (12,77,8.54), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,71,8.25), (71,51,12.81), (51,30,9.22), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,62,12.53), (62,36,22.09), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,47,15.0), (47,10,22.36), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,96,3.16), (96,99,2.24), (99,93,2.83), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,28,8.06), (28,76,9.43), (76,68,7.62), (68,80,2.0), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,20,8.94), (20,50,18.11)]
Costo asociado:  776.7800000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(90,1), (9,1), (34,1), (55,2), (54,2), (98,2), (6,1), (12,1), (95,1), (26,3), (75,3), (80,3), (5,2), (76,2), (42,2), (68,4), (40,4), (69,4), (49,3), (61,3), (73,3), (13,5), (10,5), (2,5), (101,4), (43,4), (50,4), (88,6), (27,6), (14,6), (78,5), (22,5), (23,5), (67,7), (16,7), (62,7), (52,6), (39,6), (47,6)]
################################ 21900 ####################################
